brand,model,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,age,Engine_Displacement
36,GLE 350 Base 4MATIC,48000.0,3,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,49995.0,4,4.0
34,CX-9 Signature,69771.0,3,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,0,0,7,1,1,27500.0,5,2.4
21,F-TYPE S British Design Edition,34150.0,3,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,45999.0,7,6.2
53,FJ Cruiser Base,162000.0,3,239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,23977.0,17,2.0
8,Escalade Premium Luxury,19250.0,3,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,86999.0,2,2.0
27,GX 460 Premium,2533.0,3,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,64900.0,1,2.4
14,F-150 XLT,77107.0,3,3.5L V6 24V PDI DOHC Twin Turbo,0,0,0,1,0,39995.0,3,4.0
8,Escalade ESV Premium Luxury,53169.0,3,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,81500.0,3,6.4
39,Pathfinder Platinum,112600.0,3,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,1,0,0,0,1,13000.0,10,2.0
15,Yukon SLE,112552.0,3,5.3L V8 16V GDI OHV,3,0,0,0,1,24440.0,9,2.0
22,Gladiator Willys,8400.0,3,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,47000.0,2,2.0
3,R8 4.2 quattro Spyder,35322.0,3,4.2L V8 32V GDI DOHC,2,0,7,1,0,94900.0,13,3.5
43,Panamera 2,37200.0,3,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,0,6,1,1,27500.0,13,3.3
55,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,7800.0,4,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,0,0,6,1,1,66000.0,2,4.7
54,Golf R 4-Door,102750.0,3,256.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,0,0,1,1,20000.0,11,3.5
4,X6 M Base,54293.0,3,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,0,6,0,1,49000.0,6,6.6
36,C-Class C 300,76422.0,3,2.0 Liter Turbo,0,0,0,1,0,28998.0,5,3.683781266631186
7,Envision Preferred,32000.0,3,197.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,0,0,6,1,1,27000.0,5,2.0
36,Sprinter 3500 High Roof,105.0,0,161.0HP 2.0L 4 Cylinder Engine Diesel Fuel,0,0,5,1,1,200000.0,2,3.0
53,4Runner Limited,186117.0,3,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,0,0,6,1,1,13000.0,20,5.7
4,M3 Base,43000.0,3,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,2,0,0,1,1,50900.0,13,2.0
9,Trailblazer RS,42479.0,3,1.3L I3 12V GDI DOHC Turbo,0,0,0,1,1,28495.0,2,3.0
14,Excursion XLT 4WD,205000.0,3,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,0,0,3,0,1,9950.0,24,2.5
14,Expedition EL Limited,104000.0,3,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,19995.0,7,3.0
14,Bronco Sport Base,13865.0,3,1.5L I3 12V PDI DOHC Turbo,0,0,6,1,1,29182.0,2,2.0
26,Rover Defender,12209.0,3,5.0L V8 32V GDI DOHC Supercharged,0,0,0,1,0,104900.0,2,2.5
3,Q8 55 Premium Plus,30000.0,4,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,0,0,0,1,1,62000.0,3,2.0
3,S4 3.0T Premium Plus,91877.0,3,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,7,0,1,24000.0,11,2.0
4,228 i,54000.0,3,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,0,7,0,1,19996.0,9,3.5
43,911 Carrera,132500.0,3,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,2,0,0,1,1,35000.0,16,6.2
11,Dakota SLT Quad Cab,256000.0,3,4.7L 8 Cylinder Engine Gasoline Fuel,0,0,3,1,1,4000.0,18,3.683781266631186
11,Charger R/T,7751.0,3,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,41950.0,3,3.5
19,Genesis Coupe 3.8 Base,60000.0,3,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,17000.0,9,3.6
36,E-Class E 350 4MATIC,9006.0,3,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,3,0,0,1,1,56999.0,2,4.4
24,Optima Hybrid EX,104994.0,4,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,0,0,6,1,1,9000.0,11,4.4
5,Continental GT V8 S,31500.0,3,521.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,0,0,6,1,1,103900.0,8,2.0
1,Romeo Giulia Base,30000.0,3,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,28900.0,4,2.7
27,LX 600 F SPORT,490.0,3,409.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,124999.0,1,3.5
3,Q8 3.0T Prestige,38360.0,3,3.0L V6 24V GDI DOHC Turbo,0,0,0,1,0,49936.0,5,3.683781266631186
4,M3 Base,60000.0,3,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,2,0,3,1,1,25000.0,23,2.0
24,Niro Plug-In Hybrid EX,9400.0,4,180.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,0,0,0,1,1,31500.0,1,5.4
43,Cayenne Base,117697.0,3,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,16975.0,10,3.683781266631186
0,MDX Sport Hybrid 3.0L w/Technology Package,56778.0,4,321.0HP 3.0L V6 Cylinder Engine Gas/Electric Hybrid,0,0,0,1,1,41899.0,5,3.7
26,Rover LR4 HSE,125900.0,3,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,0,0,6,1,1,21000.0,11,5.7
39,Titan SV,6200.0,3,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,3,0,3,1,1,48000.0,1,5.6
14,F-250 Lariat,85000.0,0,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,0,0,0,0,1,52500.0,5,2.5
20,QX70 Base,71097.0,3,325.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,18995.0,10,5.6
26,Rover Range Rover P400 SE LWB 7 Seat,4126.0,4,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,0,0,6,1,0,155000.0,1,4.3
53,RAV4 Base,123620.0,3,179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,0,0,0,0,1,9900.0,14,3.5
36,G-Class G 550 4MATIC,45000.0,3,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,133000.0,4,2.0
55,S80 T6,97615.0,3,281.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,0,3,1,1,10500.0,15,4.0
43,Cayenne S,36000.0,3,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,0,0,6,1,1,37000.0,10,5.7
34,CX-30 Select,61874.0,3,2.5L I4 16V GDI DOHC,3,0,0,1,1,22389.0,3,1.3
10,Town & Country Touring,74582.0,1,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,0,0,0,1,1,8500.0,12,3.683781266631186
4,428 Gran Coupe i xDrive,59000.0,3,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,2,0,1,20999.0,8,3.683781266631186
43,Cayenne Diesel,97300.0,0,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,0,0,0,1,1,29995.0,9,6.4
43,Cayenne S,52111.0,3,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,37500.0,9,3.0
44,1500 Laramie,18645.0,3,5.7L V8 16V MPFI OHV,0,0,0,1,1,49700.0,2,3.683781266631186
3,Q5 S line Premium Plus,10071.0,4,2.0 Liter TFSI,0,0,0,1,0,40598.0,2,3.2
4,M4 Base,98000.0,3,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,0,5,1,1,32999.0,9,6.0
14,Expedition Limited,9281.0,3,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,85000.0,1,5.0
8,Escalade Platinum,48613.0,3,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,0,1,61500.0,4,6.2
20,QX80 SENSORY,8600.0,3,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,0,0,2,1,0,78990.0,1,2.0
9,Suburban Premier,105667.0,3,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,0,0,6,1,1,39000.0,5,2.0
11,Dart SE,76857.0,3,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2,0,0,0,1,8100.0,8,4.0
14,Mustang GT,38560.0,3,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2,0,0,0,1,28500.0,10,6.0
8,CTS Luxury,66200.0,3,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,16499.0,13,3.683781266631186
53,Highlander XLE,81301.0,3,3.5L V6 24V PDI DOHC,0,0,0,1,1,30275.0,5,2.5
9,Camaro 2SS,42780.0,3,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,0,1,41100.0,6,2.0
4,640 Gran Coupe i,39886.0,3,315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,0,7,0,1,26000.0,10,6.2
46,Ghost Base,79000.0,3,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,0,0,9,0,1,80300.0,13,3.2
36,Metris Base,14000.0,3,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,6,1,1,48000.0,4,2.5
9,Silverado 1500 LT,58816.0,3,5.3L V8 16V GDI OHV,0,0,0,1,0,36590.0,7,5.5
4,650 Gran Coupe i,92000.0,3,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,0,0,0,1,24000.0,10,4.7
43,Panamera Base,42500.0,3,330.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,6,0,1,53999.0,6,3.5
17,Passport TrailSport,11649.0,3,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,3,0,0,1,0,39999.0,1,6.7
43,Panamera 4S,42596.0,3,440.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,78000.0,7,3.0
53,Tacoma Base,27256.0,3,3.5 Liter,2,0,0,1,0,42998.0,4,3.0
3,A4 2.0T Premium,125000.0,3,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,10500.0,12,5.7
52,Model S P100D,103000.0,2,Electric Motor Electric Fuel System,0,0,9,1,1,36000.0,7,2.0
22,Grand Cherokee L Laredo,10232.0,3,3.6L V6 24V MPFI DOHC,0,0,0,1,1,44646.0,2,3.6
39,Pathfinder SL,167000.0,3,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,6,1,0,14500.0,6,1.4
3,A8 4.0T,96238.0,3,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,0,1,22500.0,10,2.3
15,Sierra 1500 Limited Elevation,24900.0,3,310.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,49900.0,2,4.0
14,Explorer Sport,95500.0,3,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,20000.0,8,1.5
8,Escalade ESV Sport,4283.0,3,6.2L V8 16V GDI OHV,0,0,6,1,1,479995.0,3,3.6
39,Xterra Pro-4X,183000.0,3,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,0,0,3,0,1,12000.0,13,2.0
27,GX 460 Base,106000.0,3,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,0,0,6,1,1,37500.0,9,2.0
15,Acadia SLT-1,51300.0,3,193.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,0,0,0,0,1,25500.0,5,3.7
14,Bronco Sport Big Bend,30176.0,3,1.5L I3 12V PDI DOHC Turbo,0,0,6,1,1,28979.0,3,3.3
39,Titan SV,27598.0,3,5.6L V8 32V GDI DOHC,0,0,0,1,0,39884.0,3,5.7
54,Jetta SportWagen SE,107000.0,3,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,0,0,6,1,1,9499.0,12,3.6
26,Rover Range Rover 5.0L V8 Supercharged,17500.0,3,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,65000.0,5,1.6
36,C-Class C 300 4MATIC Luxury,95500.0,3,228.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,6,0,1,15990.0,13,2.7
44,1500 Longhorn,76249.0,3,5.7L V8 16V MPFI OHV,0,0,2,0,0,40995.0,5,3.0
9,Suburban LT,37806.0,3,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,60894.0,2,5.4
14,F-250 King Ranch,97700.0,0,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,0,0,0,1,1,39950.0,9,4.4
14,Excursion Limited,333361.0,0,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,0,0,6,0,1,17000.0,23,2.8
26,Rover Defender V8,3000.0,3,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,96500.0,2,6.6
52,Model 3 Base,12080.0,2,271.0HP Electric Motor Electric Fuel System,0,0,0,1,1,36750.0,2,3.5
27,LX 570 Three-Row,39300.0,3,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,69500.0,6,2.0
36,CLS-Class CLS 550,34600.0,3,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,27500.0,10,3.6
44,2500 SLT,84500.0,3,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,0,0,3,1,1,34000.0,10,3.6
24,Sorento Hybrid EX,36100.0,4,227.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,0,0,9,1,1,37500.0,2,3.2
19,Genesis 3.8,92225.0,3,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,17000.0,9,2.0
14,Fusion SE,114323.0,3,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,6000.0,13,5.7
4,430 Gran Coupe i xDrive,29025.0,3,2.0 Liter DOHC T/C,0,0,0,1,0,29998.0,6,6.0
54,Atlas 3.6L SEL Premium,36311.0,3,3.6L V6 24V GDI DOHC,0,0,0,1,1,39127.0,3,4.0
4,640 Gran Coupe i xDrive,98000.0,3,315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,0,6,1,1,22500.0,9,3.7
52,Model 3 Standard Range Plus,32300.0,2,Electric Motor Electric Fuel System,0,0,0,1,1,29000.0,5,2.4
14,Expedition EL King Ranch,156856.0,1,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,0,0,2,1,1,14300.0,13,5.0
14,Mustang GT Premium,74500.0,3,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2,0,0,1,1,22000.0,13,3.6
20,G37 Sport,63496.0,3,330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2,0,0,1,1,15000.0,16,3.0
14,F-150 XLT,18465.0,3,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,3,1,1,47500.0,2,4.0
4,M4 Competition xDrive,3213.0,3,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,0,7,1,1,89995.0,2,3.6
52,Model 3 Mid Range,32000.0,2,271.0HP Electric Motor Electric Fuel System,0,0,0,1,1,29999.0,6,4.4
36,G-Class G 550 4MATIC,75151.0,3,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,130000.0,3,5.5
11,Avenger SE,124705.0,1,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,0,0,0,1,1,6499.0,10,6.2
3,Q5 3.0T Premium Plus,60251.0,3,272.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,19000.0,9,4.0
4,M6 Base,17900.0,3,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,59900.0,9,3.5
18,H2 Base,130000.0,3,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,0,1,16500.0,20,4.3
4,ALPINA B7 Base,86000.0,3,540.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,0,9,0,1,29000.0,9,3.5
26,Rover Range Rover Sport HSE,52300.0,3,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,49900.0,5,5.7
9,Tahoe RST,39517.0,3,5.3L V8 16V GDI OHV,0,0,0,0,0,67190.0,1,5.3
4,330 i,83298.0,3,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,18300.0,7,2.4
43,911 Carrera,61600.0,3,345.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,51750.0,14,2.0
5,Continental GT Base,43000.0,3,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,0,0,0,1,1,48500.0,15,1.5
8,CTS 2.0L Turbo Luxury,46000.0,3,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,6,0,1,29000.0,5,4.0
14,Focus SE,79615.0,3,2.0L I4 16V GDI DOHC,0,0,0,1,1,10995.0,10,2.5
26,Rover Range Rover 3.0L V6 Supercharged HSE,41200.0,3,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,60500.0,5,3.5
8,Escalade ESV Luxury,116500.0,3,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,2,0,1,30500.0,8,5.3
4,228 Gran Coupe i xDrive,10426.0,3,2.0 Liter Turbo,0,0,0,1,0,30798.0,4,5.3
14,Expedition Limited,9500.0,3,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,7,0,1,63500.0,1,3.5
14,Mustang EcoBoost Premium,59500.0,3,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,0,0,0,0,1,21000.0,7,6.0
15,Yukon SLT,85500.0,3,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,0,0,0,0,1,35899.0,6,6.7
27,ES 350 Base,132000.0,3,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,6,1,1,9999.0,13,2.5
8,Escalade ESV Platinum Edition,119000.0,1,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,0,0,0,1,0,20500.0,11,3.8
4,X5 xDrive35i,48000.0,3,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,32000.0,6,4.6
36,Maybach S S 600,18069.0,3,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,0,0,0,1,1,79999.0,8,4.4
53,4Runner SR5,101900.0,3,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,29000.0,8,3.0
8,Escalade ESV Luxury,159500.0,3,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,0,1,18800.0,9,3.6
14,Expedition EL XLT,182000.0,3,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,16500.0,7,2.0
14,Expedition EL Limited,81000.0,3,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,27000.0,7,3.683781266631186
14,F-150 XLT,207100.0,3,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,3,0,1,15000.0,12,4.4
24,Sorento Plug-In Hybrid SX,15583.0,4,1.6L I4 16V GDI DOHC Turbo Hybrid,3,0,3,1,0,40599.0,2,3.6
8,Escalade Sport,8532.0,0,3.0L I6 24V DDI DOHC Turbo Diesel,0,0,0,1,0,109900.0,1,3.6
4,335 i xDrive,69764.0,3,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2,0,0,1,1,19500.0,15,2.5
21,E-PACE 300 Sport,23600.0,4,296.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,3,0,0,1,1,42999.0,3,3.0
14,Excursion Limited 4WD,245000.0,0,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,0,0,6,0,1,17999.0,21,3.0
3,A6 45 Premium Plus,33000.0,4,248.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,0,0,0,1,1,40000.0,3,2.0
36,AMG GT R,3811.0,3,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,148500.0,6,4.0
0,RDX PMC Edition,44457.0,3,2.0 Liter Turbo,3,0,6,1,0,40598.0,3,3.0
3,S4 3.0T Premium Plus,139355.0,3,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,20900.0,11,2.0
29,Evora Base,9100.0,3,276.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2,0,9,1,1,55000.0,14,3.6
27,SC 430 Base,89500.0,3,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,15999.0,22,2.0
9,Avalanche 1500 LS,97146.0,1,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,3,0,3,0,1,7999.0,19,2.8
9,Suburban Premier,44800.0,3,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,52500.0,5,4.4
14,Transit-350 Base,150000.0,3,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,3,0,1,17100.0,9,4.0
26,Rover Range Rover 5.0L Supercharged,110000.0,1,510.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,0,0,0,0,1,26499.0,9,2.0
14,F-150 XLT,81778.0,3,3.5L V6 24V PDI DOHC Twin Turbo,0,0,3,1,1,32769.0,5,1.5
27,RX 450h Base,168422.0,4,245.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,0,0,6,0,1,10900.0,14,1.8
32,Ghibli S Q4 GranSport,80500.0,3,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,34900.0,6,3.4
55,XC90 T6 Momentum,81200.0,3,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,0,0,1,28825.0,6,2.0
36,A-Class A 220 4MATIC,30930.0,3,2.0L I4 16V GDI DOHC Turbo,3,0,0,1,0,28900.0,4,4.0
9,Silverado 2500 High Country,16000.0,0,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,0,0,0,0,1,73995.0,2,3.5
53,Sequoia Platinum,1025.0,4,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,0,0,0,1,1,85000.0,1,3.7
21,F-TYPE R,11684.0,3,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,54900.0,8,3.5
32,Levante GTS,19513.0,3,3.8L V8 32V GDI DOHC Twin Turbo,0,0,0,0,1,84645.0,3,6.0
50,Outback Limited,15636.0,3,2.5L H4 16V GDI DOHC,1,0,0,1,0,33531.0,3,1.6
36,S-Class S 450,69600.0,3,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,3,0,0,1,1,40888.0,6,3.5
4,550 i xDrive,68500.0,3,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,17800.0,12,4.0
36,E-Class E 350 4MATIC,67800.0,3,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,13999.0,14,1.6
11,Dakota Sport,150000.0,3,175.0HP 3.9L V6 Cylinder Engine Gasoline Fuel,2,0,3,0,1,5500.0,22,3.5
9,Camaro ZL1,13500.0,3,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2,0,0,0,1,54000.0,6,3.5
39,Pathfinder SL,45000.0,3,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,1,0,0,1,1,28999.0,4,6.2
39,Titan SV,7250.0,3,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,3,0,0,1,1,38000.0,3,5.3
21,E-PACE S,44000.0,3,246.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,29000.0,5,6.0
14,F-150 FX4,85500.0,3,411.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,26900.0,10,6.6
25,Murcielago Base,22703.0,3,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,2,0,0,1,1,220000.0,19,2.5
53,Sequoia SR5,136000.0,3,273.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,0,0,6,1,1,12500.0,17,5.3
27,IS 350 F Sport,26800.0,3,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,0,0,7,1,1,44000.0,3,3.6
8,Escalade Sport Platinum,28121.0,3,6.2L V8 16V GDI OHV,0,0,0,1,0,89000.0,3,2.5
0,TL 3.2,199296.0,3,270.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,0,0,3,1,1,4900.0,19,2.9
9,Corvette Z06,17300.0,3,405.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2,0,0,1,1,33999.0,22,4.8
43,Macan Base,13000.0,3,261.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,0,0,6,1,1,60000.0,2,3.5
26,Rover Range Rover 3.0L V6 Supercharged HSE,49208.0,3,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,62425.0,5,2.4
16,G70 3.3T Advanced,48000.0,3,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,29999.0,5,2.0
4,335 i xDrive,153600.0,3,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2,0,0,1,1,17500.0,12,3.0
9,Tahoe Premier,137000.0,3,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,46000.0,4,4.7
0,TL 3.7,70000.0,3,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,0,0,0,0,1,15051.0,12,5.5
53,Land Cruiser Base,209193.0,3,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,0,0,6,1,1,15900.0,24,4.4
43,Macan Turbo,14526.0,3,2.9 Liter Turbo,0,0,0,1,0,79998.0,3,5.7
36,E-Class E 550,43690.0,3,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,23500.0,10,5.2
8,XT5 Luxury,72060.0,3,3.6L V6 24V GDI DOHC,0,0,6,1,0,24590.0,7,3.5
43,911 GT3,23700.0,3,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,144940.0,9,3.683781266631186
0,ILX Premium Package,32260.0,3,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,0,0,0,1,1,20999.0,6,7.4
27,GX 460 Base,92000.0,3,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,28000.0,9,3.683781266631186
53,Land Cruiser Base,269885.0,3,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,0,0,6,0,1,22500.0,14,3.683781266631186
9,Camaro 2SS,1400.0,3,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,0,0,0,1,1,54900.0,2,3.0
22,Wrangler Unlimited Sport S,17000.0,3,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,0,0,0,1,1,38500.0,6,6.2
17,Civic Sport,42750.0,3,1.5L I4 16V GDI DOHC Turbo,1,0,0,1,1,25698.0,3,2.4
